datetime,pow_P,temp,shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),global_tilted_irradiance (W/m²)
2024-11-12 09:00:00,50360.0,56.18,518.8,346.9,172.0,518.8
2024-11-12 10:00:00,55840.0,58.63,657.5,438.6,218.9,657.5
2024-11-12 11:00:00,51930.0,60.86,817.2,588.7,228.4,817.2
2024-11-12 12:00:00,47900.0,60.19,834.7,576.9,257.8,834.7
2024-11-12 13:00:00,38270.0,55.68,832.3,599.2,233.2,832.3
2024-11-12 14:00:00,21625.0,53.21,702.0,483.5,218.5,702.0
2024-11-12 15:00:00,9559.0,50.97,575.0,403.1,171.9,575.0
2024-11-12 16:00:00,930.0,49.74,361.3,217.9,143.5,361.3
2024-11-12 17:00:00,0.0,0.0,139.8,54.2,85.7,139.8
2024-11-12 18:00:00,0.0,0.0,2.5,-0.2,2.7,2.5
2024-11-12 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-12 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-12 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-12 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-12 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-13 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-13 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-13 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-13 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-13 05:00:00,333.0,38.84,0.0,0.0,0.0,0.0
2024-11-13 06:00:00,6882.0,45.02,0.3,0.0,0.4,0.3
2024-11-13 07:00:00,7122.0,43.38,78.8,17.8,61.0,78.8
2024-11-13 08:00:00,11142.0,45.92,151.8,30.3,121.5,151.8
2024-11-13 09:00:00,16259.0,50.78,130.0,8.3,121.7,130.0
2024-11-13 10:00:00,30217.0,56.32,223.2,18.8,204.3,223.2
2024-11-13 11:00:00,23159.0,52.53,395.3,79.3,316.0,395.3
2024-11-13 12:00:00,30172.0,55.51,571.7,216.7,355.0,571.7
2024-11-13 13:00:00,28551.0,54.85,455.3,118.6,336.7,455.3
2024-11-13 14:00:00,34460.0,53.97,507.5,219.4,288.1,507.5
2024-11-13 15:00:00,16850.0,51.28,420.7,200.4,220.3,420.7
2024-11-13 16:00:00,876.0,49.24,307.3,154.7,152.6,307.3
2024-11-13 17:00:00,0.0,0.0,131.2,46.8,84.4,131.2
2024-11-13 18:00:00,0.0,0.0,3.5,-0.2,3.7,3.5
2024-11-13 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-13 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-13 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-13 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-13 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14 05:00:00,362.0,37.56,0.0,0.0,0.0,0.0
2024-11-14 06:00:00,9549.0,44.51,1.7,-0.1,1.8,1.7
2024-11-14 07:00:00,26225.0,46.52,125.0,54.1,70.9,125.0
2024-11-14 08:00:00,39980.0,54.56,354.3,224.9,129.5,354.3
2024-11-14 09:00:00,51000.0,58.79,566.2,411.1,155.0,566.2
2024-11-14 10:00:00,56530.0,63.81,744.7,567.3,177.4,744.7
2024-11-14 11:00:00,61040.0,67.9,862.7,660.4,202.2,862.7
2024-11-14 12:00:00,55440.0,66.76,901.3,682.4,219.0,901.3
2024-11-14 13:00:00,48420.0,62.58,788.3,536.6,251.8,788.3
2024-11-14 14:00:00,5689.0,53.8,558.2,283.2,275.0,558.2
2024-11-14 15:00:00,6944.0,50.08,380.7,156.1,224.6,380.7
2024-11-14 16:00:00,1434.0,50.2,388.7,250.7,137.9,388.7
2024-11-14 17:00:00,0.0,0.0,124.0,41.0,83.0,124.0
2024-11-14 18:00:00,0.0,0.0,0.8,-0.1,0.9,0.8
2024-11-14 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-15 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-15 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-15 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-15 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-15 05:00:00,0.0,31.54,0.0,0.0,0.0,0.0
2024-11-15 06:00:00,9234.0,44.99,0.7,-0.1,0.7,0.7
2024-11-15 07:00:00,26923.0,46.49,114.8,46.0,68.8,114.8
2024-11-15 08:00:00,15371.0,54.99,333.7,202.9,130.8,333.7
2024-11-15 09:00:00,23536.0,54.65,483.0,302.6,180.4,483.0
2024-11-15 10:00:00,58490.0,58.21,555.0,299.8,255.2,555.0
2024-11-15 11:00:00,63540.0,61.75,670.3,377.6,292.7,670.3
2024-11-15 12:00:00,57860.0,54.71,798.2,528.3,269.9,798.2
2024-11-15 13:00:00,10267.0,52.57,765.3,503.8,261.5,765.3
2024-11-15 14:00:00,28380.0,54.89,659.7,425.8,233.9,659.7
2024-11-15 15:00:00,5965.0,51.23,466.5,258.9,207.6,466.5
2024-11-15 16:00:00,1137.0,49.21,233.0,79.8,153.2,233.0
2024-11-15 17:00:00,0.0,0.0,145.5,59.7,85.8,145.5
2024-11-15 18:00:00,0.0,0.0,3.0,-0.2,3.2,3.0
2024-11-15 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-15 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-15 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-15 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-15 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-16 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-16 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-16 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-16 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-16 05:00:00,352.0,37.41,0.0,0.0,0.0,0.0
2024-11-16 06:00:00,9174.0,44.51,1.0,-0.1,1.1,1.0
2024-11-16 07:00:00,23924.0,46.24,112.3,44.4,67.9,112.3
2024-11-16 08:00:00,38010.0,54.93,336.5,206.6,129.9,336.5
2024-11-16 09:00:00,49000.0,58.63,545.2,386.3,158.9,545.2
2024-11-16 10:00:00,56050.0,63.22,724.8,542.8,182.0,724.8
2024-11-16 11:00:00,47540.0,63.59,832.0,619.6,212.4,832.0
2024-11-16 12:00:00,50020.0,64.34,806.2,542.7,263.4,806.2
2024-11-16 13:00:00,40400.0,62.84,868.7,660.9,207.7,868.7
2024-11-16 14:00:00,28383.0,56.15,776.2,596.0,180.2,776.2
2024-11-16 15:00:00,5532.0,50.42,613.7,456.9,156.8,613.7
2024-11-16 16:00:00,1982.0,49.6,367.7,226.8,140.8,367.7
2024-11-16 17:00:00,0.0,0.0,131.8,47.8,84.1,131.8
2024-11-16 18:00:00,0.0,0.0,1.5,-0.1,1.6,1.5
2024-11-16 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-16 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-16 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-16 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-16 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-17 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-17 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-17 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-17 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-17 05:00:00,503.0,36.73,0.0,0.0,0.0,0.0
2024-11-17 06:00:00,8711.0,44.42,0.8,-0.1,0.9,0.8
2024-11-17 07:00:00,22445.0,45.78,115.2,47.2,68.0,115.2
2024-11-17 08:00:00,35860.0,55.34,336.0,206.7,129.3,336.0
2024-11-17 09:00:00,22655.0,55.42,544.2,386.1,158.1,544.2
2024-11-17 10:00:00,61520.0,59.0,687.7,491.5,196.1,687.7
2024-11-17 11:00:00,58330.0,56.56,687.3,406.2,281.2,687.3
2024-11-17 12:00:00,16376.0,60.48,721.0,417.8,303.2,721.0
2024-11-17 13:00:00,42930.0,57.11,728.5,452.6,275.9,728.5
2024-11-17 14:00:00,25673.0,55.25,672.7,447.5,225.2,672.7
2024-11-17 15:00:00,10393.0,50.31,596.2,434.9,161.3,596.2
2024-11-17 16:00:00,876.0,49.870000000000005,395.7,259.4,136.2,395.7
2024-11-17 17:00:00,0.0,0.0,148.2,62.3,85.8,148.2
2024-11-17 18:00:00,0.0,0.0,2.3,-0.2,2.5,2.3
2024-11-17 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-17 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-17 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-17 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-17 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-18 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-18 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-18 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-18 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-18 05:00:00,425.0,36.36,0.0,0.0,0.0,0.0
2024-11-18 06:00:00,9104.0,44.48,0.7,-0.1,0.7,0.7
2024-11-18 07:00:00,25364.0,45.7,114.7,47.2,67.4,114.7
2024-11-18 08:00:00,37820.0,55.3,340.5,212.1,128.4,340.5
2024-11-18 09:00:00,48050.0,57.16,558.8,405.6,153.2,558.8
2024-11-18 10:00:00,59400.0,60.1,736.0,561.4,174.6,736.0
2024-11-18 11:00:00,55520.0,65.12,822.3,609.4,212.9,822.3
2024-11-18 12:00:00,51160.0,63.13,857.3,625.0,232.4,857.3
2024-11-18 13:00:00,42020.0,62.49,871.3,668.2,203.2,871.3
2024-11-18 14:00:00,27517.0,58.620000000000005,793.7,621.9,171.8,793.7
2024-11-18 15:00:00,11696.0,52.120000000000005,623.2,469.7,153.4,623.2
2024-11-18 16:00:00,1390.0,50.16,405.0,269.9,135.1,405.0
2024-11-18 17:00:00,0.0,0.0,150.3,64.4,85.9,150.3
2024-11-18 18:00:00,0.0,0.0,1.3,-0.1,1.4,1.3
2024-11-18 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-18 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-18 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-18 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-18 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19 05:00:00,396.0,36.75,0.0,0.0,0.0,0.0
2024-11-19 06:00:00,9014.0,44.6,0.7,-0.1,0.7,0.7
2024-11-19 07:00:00,24206.0,45.53,115.8,48.6,67.2,115.8
2024-11-19 08:00:00,38960.0,55.41,341.3,213.5,127.8,341.3
2024-11-19 09:00:00,48690.0,56.53,551.0,396.8,154.2,551.0
2024-11-19 10:00:00,53110.0,59.08,721.7,543.1,178.6,721.7
2024-11-19 11:00:00,22747.0,58.39,839.2,636.2,203.0,839.2
2024-11-19 12:00:00,24345.0,56.39,832.2,588.9,243.2,832.2
2024-11-19 13:00:00,35690.0,55.3,699.8,414.1,285.7,699.8
2024-11-19 14:00:00,26251.0,54.55,606.5,354.8,251.7,606.5
2024-11-19 15:00:00,6612.0,51.31,559.8,387.6,172.3,559.8
2024-11-19 16:00:00,2281.0,49.84,327.7,180.3,147.4,327.7
2024-11-19 17:00:00,0.0,0.0,118.8,37.3,81.5,118.8
2024-11-19 18:00:00,0.0,0.0,2.7,-0.2,2.8,2.7
2024-11-19 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-20 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-20 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-20 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-20 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-20 05:00:00,325.0,34.47,0.0,0.0,0.0,0.0
2024-11-20 06:00:00,10834.0,44.84,0.5,0.0,0.5,0.5
2024-11-20 07:00:00,24831.0,48.08,79.8,20.7,59.1,79.8
2024-11-20 08:00:00,40840.0,54.91,311.2,181.1,130.1,311.2
2024-11-20 09:00:00,53730.0,60.29,524.8,364.3,160.6,524.8
2024-11-20 10:00:00,58980.0,55.42,680.2,486.0,194.2,680.2
2024-11-20 11:00:00,28993.0,56.74,753.3,510.3,243.0,753.3
2024-11-20 12:00:00,37960.0,55.71,682.2,368.6,313.6,682.2
2024-11-20 13:00:00,25784.0,54.31,507.3,173.5,333.8,507.3
2024-11-20 14:00:00,16728.0,54.69,511.3,231.1,280.2,511.3
2024-11-20 15:00:00,7862.0,52.64,428.0,213.7,214.3,428.0
2024-11-20 16:00:00,2005.0,50.84,236.5,83.8,152.7,236.5
2024-11-20 17:00:00,0.0,0.0,47.0,2.4,44.6,47.0
2024-11-20 18:00:00,0.0,0.0,4.5,-0.3,4.8,4.5
2024-11-20 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-20 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-20 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-20 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-20 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-21 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-21 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-21 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-21 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-21 05:00:00,0.0,30.91,0.0,0.0,0.0,0.0
2024-11-21 06:00:00,8930.0,44.42,0.8,0.0,0.9,0.8
2024-11-21 07:00:00,24377.0,45.63,102.2,38.3,63.8,102.2
2024-11-21 08:00:00,39110.0,55.07,329.7,202.1,127.6,329.7
2024-11-21 09:00:00,47950.0,56.65,541.3,386.5,154.8,541.3
2024-11-21 10:00:00,53870.0,61.56,717.5,540.4,177.1,717.5
2024-11-21 11:00:00,54010.0,64.98,832.3,630.0,202.3,832.3
2024-11-21 12:00:00,54660.0,65.59,881.3,666.9,214.5,881.3
2024-11-21 13:00:00,43270.0,62.38,844.7,633.8,210.8,844.7
2024-11-21 14:00:00,25862.0,55.75,759.3,577.6,181.8,759.3
2024-11-21 15:00:00,11207.0,50.77,566.7,397.9,168.8,566.7
2024-11-21 16:00:00,1436.0,50.72,233.5,81.3,152.2,233.5
2024-11-21 17:00:00,0.0,0.0,16.3,-0.1,16.4,16.3
2024-11-21 18:00:00,0.0,0.0,0.5,0.0,0.5,0.5
2024-11-21 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-21 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-21 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-21 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-21 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-22 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-22 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-22 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-22 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-22 05:00:00,264.0,34.800000000000004,0.0,0.0,0.0,0.0
2024-11-22 06:00:00,8250.0,44.54,0.8,0.0,0.9,0.8
2024-11-22 07:00:00,21807.0,44.96,111.7,46.5,65.1,111.7
2024-11-22 08:00:00,39290.0,55.45,332.0,205.1,126.9,332.0
2024-11-22 09:00:00,44030.0,54.4,533.8,378.0,155.9,533.8
2024-11-22 10:00:00,56050.0,54.48,706.5,526.6,179.9,706.5
2024-11-22 11:00:00,30578.0,55.41,809.2,597.9,211.3,809.2
2024-11-22 12:00:00,49200.0,60.72,851.5,624.2,227.3,851.5
2024-11-22 13:00:00,11181.0,57.4,821.7,601.2,220.5,821.7
2024-11-22 14:00:00,26799.0,55.81,727.5,533.3,194.2,727.5
2024-11-22 15:00:00,10551.0,50.42,592.2,432.1,160.1,592.2
2024-11-22 16:00:00,598.0,50.46,369.7,230.5,139.1,369.7
2024-11-22 17:00:00,0.0,0.0,90.2,18.0,72.2,90.2
2024-11-22 18:00:00,0.0,0.0,0.2,0.0,0.2,0.2
2024-11-22 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-22 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-22 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-22 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-22 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-23 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-23 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-23 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-23 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-23 05:00:00,0.0,35.21,0.0,0.0,0.0,0.0
2024-11-23 06:00:00,7366.0,42.6,0.8,0.0,0.8,0.8
2024-11-23 07:00:00,18449.0,44.6,109.0,44.8,64.2,109.0
2024-11-23 08:00:00,30178.0,54.620000000000005,289.2,158.6,130.6,289.2
2024-11-23 09:00:00,36210.0,52.83,404.8,211.9,193.0,404.8
2024-11-23 10:00:00,35260.0,53.870000000000005,383.3,117.3,266.0,383.3
2024-11-23 11:00:00,33480.0,54.83,504.3,184.0,320.4,504.3
2024-11-23 12:00:00,30047.0,53.32,602.7,268.9,333.8,602.7
2024-11-23 13:00:00,23570.0,52.67,514.8,184.3,330.5,514.8
2024-11-23 14:00:00,16209.0,53.27,422.0,137.5,284.5,422.0
2024-11-23 15:00:00,7583.0,51.07,321.0,102.3,218.7,321.0
2024-11-23 16:00:00,1127.0,49.44,241.8,89.1,152.8,241.8
2024-11-23 17:00:00,0.0,0.0,126.3,43.4,82.9,126.3
2024-11-23 18:00:00,0.0,0.0,3.8,-0.2,4.1,3.8
2024-11-23 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-23 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-23 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-23 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-23 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-24 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-24 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-24 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-24 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-24 05:00:00,113.0,36.01,0.0,0.0,0.0,0.0
2024-11-24 06:00:00,11227.0,44.57,0.7,0.0,0.7,0.7
2024-11-24 07:00:00,14330.0,43.47,93.0,32.4,60.6,93.0
2024-11-24 08:00:00,35060.0,51.43,283.8,153.4,130.4,283.8
2024-11-24 09:00:00,38660.0,54.8,492.8,326.9,165.9,492.8
2024-11-24 10:00:00,58610.0,64.44,597.2,373.6,223.5,597.2
2024-11-24 11:00:00,30922.0,61.47,801.0,589.6,211.4,801.0
2024-11-24 12:00:00,48640.0,59.4,814.5,572.1,242.4,814.5
2024-11-24 13:00:00,42500.0,61.19,774.3,533.0,241.3,774.3
2024-11-24 14:00:00,16833.0,54.6,665.7,445.1,220.6,665.7
2024-11-24 15:00:00,9594.0,50.38,598.2,440.6,157.6,598.2
2024-11-24 16:00:00,1549.0,50.82,318.2,170.1,148.1,318.2
2024-11-24 17:00:00,0.0,0.0,105.2,27.3,77.9,105.2
2024-11-24 18:00:00,0.0,0.0,3.2,-0.2,3.4,3.2
2024-11-24 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-24 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-24 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-24 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-24 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-25 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-25 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-25 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-25 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-25 05:00:00,0.0,35.9,0.0,0.0,0.0,0.0
2024-11-25 06:00:00,7230.0,44.21,0.7,0.1,0.5,0.7
2024-11-25 07:00:00,19410.0,43.93,100.2,38.6,61.6,100.2
2024-11-25 08:00:00,29175.0,52.98,271.2,140.1,131.1,271.2
2024-11-25 09:00:00,49630.0,56.6,419.2,232.1,187.1,419.2
2024-11-25 10:00:00,50570.0,58.39,621.7,410.3,211.4,621.7
2024-11-25 11:00:00,41150.0,58.27,693.8,431.9,261.9,693.8
2024-11-25 12:00:00,43100.0,60.46,601.5,270.4,331.1,601.5
2024-11-25 13:00:00,19223.0,55.81,701.0,425.2,275.8,701.0
2024-11-25 14:00:00,21625.0,53.5,726.2,534.0,192.2,726.2
2024-11-25 15:00:00,9059.0,50.72,424.2,211.3,212.9,424.2
2024-11-25 16:00:00,1684.0,49.64,290.5,138.7,151.8,290.5
2024-11-25 17:00:00,0.0,0.0,129.5,46.0,83.5,129.5
2024-11-25 18:00:00,0.0,0.0,3.8,-0.2,4.1,3.8
2024-11-25 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-25 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-25 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-25 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-25 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-26 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-26 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-26 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-26 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-26 05:00:00,0.0,35.24,0.0,0.0,0.0,0.0
2024-11-26 06:00:00,6133.0,42.84,0.3,-12.4,12.7,0.3
2024-11-26 07:00:00,14801.0,42.56,79.2,22.7,56.5,79.2
2024-11-26 08:00:00,26005.0,49.11,191.5,62.1,129.4,191.5
2024-11-26 09:00:00,34670.0,54.95,321.5,122.1,199.4,321.5
2024-11-26 10:00:00,40680.0,53.61,479.7,221.2,258.5,479.7
2024-11-26 11:00:00,53400.0,58.09,505.0,188.5,316.5,505.0
2024-11-26 12:00:00,39780.0,59.08,642.7,324.9,317.7,642.7
2024-11-26 13:00:00,33730.0,56.13,651.3,355.6,295.7,651.3
2024-11-26 14:00:00,24629.0,53.02,573.3,315.8,257.5,573.3
2024-11-26 15:00:00,11465.0,52.23,474.8,276.0,198.8,474.8
2024-11-26 16:00:00,1669.0,49.38,179.3,41.1,138.2,179.3
2024-11-26 17:00:00,0.0,0.0,70.0,8.6,61.4,70.0
2024-11-26 18:00:00,0.0,0.0,0.2,0.0,0.2,0.2
2024-11-26 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-26 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-26 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-26 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-26 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-27 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-27 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-27 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-27 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-27 05:00:00,0.0,31.34,0.0,0.0,0.0,0.0
2024-11-27 06:00:00,3144.0,42.85,0.3,0.1,0.2,0.3
2024-11-27 07:00:00,23625.0,41.8,105.7,43.9,61.8,105.7
2024-11-27 08:00:00,29056.0,50.82,246.2,114.6,131.6,246.2
2024-11-27 09:00:00,54250.0,54.69,409.0,221.6,187.4,409.0
2024-11-27 10:00:00,54470.0,59.96,663.5,473.4,190.1,663.5
2024-11-27 11:00:00,25763.0,55.120000000000005,787.5,574.9,212.6,787.5
2024-11-27 12:00:00,27806.0,54.89,723.0,439.8,283.2,723.0
2024-11-27 13:00:00,41080.0,58.91,620.5,314.8,305.7,620.5
2024-11-27 14:00:00,8990.0,54.66,735.2,548.3,186.9,735.2
2024-11-27 15:00:00,13268.0,50.23,526.2,345.4,180.7,526.2
2024-11-27 16:00:00,1474.0,49.7,375.3,237.5,137.8,375.3
2024-11-27 17:00:00,0.0,0.0,117.8,36.4,81.4,117.8
2024-11-27 18:00:00,0.0,0.0,3.2,-0.2,3.4,3.2
